task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,10,20260930,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,11,20260931,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,12,20260932,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,13,20260933,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,14,20260934,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,15,20260935,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,16,20260936,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,17,20260937,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,18,20260938,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
transport_recovery,pathgraph_reward_v1_locked,20260913,gripper_reopen,19,20260939,1,1,0,9,eacbf69fdf04d7afb0691cf7a91e26631be5c581a848acb12123ba1b2fc945a8,True
