method,policy_seed,family,condition,episode_id,object_id,loss_id,loss_step,restore_step,valid_count_at_loss,restored,restore_delay_steps,episode_success
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_0,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_0,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_1,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_1,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_2,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_2,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_3,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_3,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_4,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_4,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_5,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_5,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_6,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_6,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_7,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013001,TWO_LOSSES,P2A_test_2013001_7_7,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_0,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_1,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_2,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_3,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_4,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_5,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_6,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,A_VALID_B_LOSS,P2A_test_2013002_3_7,B,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_0,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_1,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_2,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_3,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_4,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_5,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_6,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,B_VALID_A_LOSS,P2A_test_2013002_4_7,A,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_0,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_1,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_2,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_3,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_4,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_5,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_6,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,LATE_LOSS,P2A_test_2013002_6_7,B,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_0,B,L1,4,7,0,True,3,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_0,B,L2,8,10,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_1,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_1,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_2,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_2,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_3,B,L1,5,8,0,True,3,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_3,B,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_4,B,L1,4,7,0,True,3,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_4,B,L2,8,10,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_5,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_5,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_6,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_6,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_7,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013002,TWO_LOSSES,P2A_test_2013002_7_7,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_0,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_1,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_2,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_3,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_4,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_5,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_6,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,A_VALID_B_LOSS,P2A_test_2013003_3_7,B,L1,3,5,1,True,2,False
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_0,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_1,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_2,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_3,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_4,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_5,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_6,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,B_VALID_A_LOSS,P2A_test_2013003_4_7,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_0,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_1,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_2,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_3,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_4,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_5,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_6,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,LATE_LOSS,P2A_test_2013003_6_7,B,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_0,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_0,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_1,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_1,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_2,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_2,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_3,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_3,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_4,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_4,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_5,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_5,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_6,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_6,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_7,B,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013003,TWO_LOSSES,P2A_test_2013003_7_7,B,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_0,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_1,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_2,B,L1,6,9,1,True,3,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_3,B,L1,6,9,1,True,3,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_4,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_5,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_6,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,A_VALID_B_LOSS,P2A_test_2013004_3_7,B,L1,6,8,1,True,2,False
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_0,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_1,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_2,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_3,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_4,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_5,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_6,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,B_VALID_A_LOSS,P2A_test_2013004_4_7,A,L1,6,8,1,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_0,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_1,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_2,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_3,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_4,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_5,B,L1,11,14,0,True,3,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_6,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,LATE_LOSS,P2A_test_2013004_6_7,B,L1,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_0,B,L1,8,10,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_0,B,L2,12,14,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_1,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_1,B,L2,11,14,0,True,3,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_2,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_2,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_3,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_3,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_4,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_4,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_5,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_5,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_6,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_6,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_7,B,L1,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013004,TWO_LOSSES,P2A_test_2013004_7_7,B,L2,11,13,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_0,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_1,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_2,B,L1,4,7,1,True,3,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_3,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_4,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_5,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_6,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,A_VALID_B_LOSS,P2A_test_2013005_3_7,B,L1,4,6,1,True,2,False
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_0,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_1,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_2,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_3,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_4,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_5,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_6,A,L1,3,5,1,True,2,True
LINEAR_A_FIRST_R1,43,2013005,B_VALID_A_LOSS,P2A_test_2013005_4_7,A,L1,3,6,1,True,3,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_0,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_1,A,L1,6,9,0,True,3,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_2,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_3,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_4,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_5,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_6,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,LATE_LOSS,P2A_test_2013005_6_7,A,L1,6,8,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_0,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_0,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_1,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_1,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_2,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_2,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_3,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_3,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_4,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_4,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_5,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_5,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_6,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_6,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_7,A,L1,4,6,0,True,2,True
LINEAR_A_FIRST_R1,43,2013005,TWO_LOSSES,P2A_test_2013005_7_7,A,L2,7,9,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_0,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_1,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_2,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_3,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_4,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_5,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_6,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_7,B,L1,5,7,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_0,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_1,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_2,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_3,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_4,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_5,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_6,A,L1,4,6,1,True,2,True
LINEAR_A_FIRST_R1,43,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_7,A,L1,4,7,1,True,3,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_0,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_1,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_2,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_3,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_4,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_5,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_6,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,LATE_LOSS,P2A_test_2013006_6_7,A,L1,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_0,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_0,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_1,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_1,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_2,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_2,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_3,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_3,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_4,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_4,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_5,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_5,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_6,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_6,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_7,A,L1,5,7,0,True,2,True
LINEAR_A_FIRST_R1,43,2013006,TWO_LOSSES,P2A_test_2013006_7_7,A,L2,9,11,0,True,2,True
LINEAR_A_FIRST_R1,43,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_0,B,L1,3,5,1,True,2,True
