task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_dual_order,linear_sarm_equiv,20260913,B_first,20,20260940,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,21,20260941,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,22,20260942,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,23,20260943,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,24,20260944,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,25,20260945,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,26,20260946,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,27,20260947,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,28,20260948,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,B_first,29,20260949,1,0,0,5,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
