episode_id,kind,cut,n_full,passed,state_match,reward_match,raw
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_REBUILD_PREFIX,29,58,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_REBUILD_PREFIX,44,58,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_REBUILD_PREFIX,45,58,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_REBUILD_PREFIX,46,58,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_REBUILD_PREFIX,58,58,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,CSV_FUTURE_GEOMETRY_MUTATION,29,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,IDENTITY_CASE_RENAME,58,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R7_loss_recovery_started_not_completed_terminal/rollout_00
P1V5_F03_920003__R8_commanded_release,CSV_REBUILD_PREFIX,10,42,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F03_920003__R8_commanded_release,CSV_REBUILD_PREFIX,21,42,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F03_920003__R8_commanded_release,CSV_REBUILD_PREFIX,32,42,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F03_920003__R8_commanded_release,CSV_REBUILD_PREFIX,42,42,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F03_920003__R8_commanded_release,CSV_FUTURE_GEOMETRY_MUTATION,21,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F03_920003__R8_commanded_release,IDENTITY_CASE_RENAME,42,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F03_920003/R8_commanded_release/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,CSV_REBUILD_PREFIX,33,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,CSV_REBUILD_PREFIX,66,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,CSV_REBUILD_PREFIX,99,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,CSV_REBUILD_PREFIX,132,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,CSV_FUTURE_GEOMETRY_MUTATION,66,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D1_A_then_B_clean_success,IDENTITY_CASE_RENAME,132,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D1_A_then_B_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,CSV_REBUILD_PREFIX,33,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,CSV_REBUILD_PREFIX,66,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,CSV_REBUILD_PREFIX,99,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,CSV_REBUILD_PREFIX,132,132,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,CSV_FUTURE_GEOMETRY_MUTATION,66,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D2_B_then_A_clean_success,IDENTITY_CASE_RENAME,132,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D2_B_then_A_clean_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,43,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,86,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,98,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,99,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,100,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,120,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,121,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,122,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,129,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_REBUILD_PREFIX,172,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,CSV_FUTURE_GEOMETRY_MUTATION,86,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,IDENTITY_CASE_RENAME,172,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,43,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,86,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,98,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,99,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,100,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,120,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,121,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,122,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,129,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,172,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,CSV_FUTURE_GEOMETRY_MUTATION,86,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,IDENTITY_CASE_RENAME,172,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,65,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,130,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,195,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,260,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,CSV_FUTURE_GEOMETRY_MUTATION,130,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,IDENTITY_CASE_RENAME,260,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,35,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,70,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,105,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,140,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,CSV_FUTURE_GEOMETRY_MUTATION,70,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,IDENTITY_CASE_RENAME,140,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F04_920004__R1_clean_transport_success,CSV_REBUILD_PREFIX,17,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R1_clean_transport_success,CSV_REBUILD_PREFIX,34,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R1_clean_transport_success,CSV_REBUILD_PREFIX,51,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R1_clean_transport_success,CSV_REBUILD_PREFIX,68,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R1_clean_transport_success,CSV_FUTURE_GEOMETRY_MUTATION,34,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R1_clean_transport_success,IDENTITY_CASE_RENAME,68,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R1_clean_transport_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,30,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,44,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,45,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,46,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,59,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,66,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,67,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,68,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,88,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,118,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,CSV_FUTURE_GEOMETRY_MUTATION,59,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R2_loss_at_40pct_recover_success,IDENTITY_CASE_RENAME,118,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,30,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,44,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,45,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,46,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,59,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,66,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,67,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,68,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,88,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,118,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,CSV_FUTURE_GEOMETRY_MUTATION,59,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R3_loss_at_80pct_recover_success,IDENTITY_CASE_RENAME,118,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,44,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,45,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,46,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,66,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,67,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,68,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,72,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,126,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,127,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,128,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,145,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,148,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,149,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,150,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,208,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,209,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,210,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,218,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,230,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,231,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,232,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,290,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F04_920004/R4_three_cycles_at_40pct_then_success/rollout_00
